주차장관리번호	주차장명	경도	위도	주차장구분	주차장유형	주차장지번주소	주차장도로명주소	주차구획수	운영요일	평일운영시작시각	평일운영종료시각	토요일운영시작시각	토요일운영종료시각	공휴일운영시작시각	공휴일운영종료시각	요금정보	관리기관명	지역구분	지역구분_sub	지역중심좌표(X좌표)	지역중심좌표(Y좌표)	지역코드	연락처	수정일자
10932	중부소방서뒤 공영주차장	129.037273	35.10764426	공영	노상	부산광역시 중구 중앙동4가 84-1	부산광역시 중구 충장대로5번길 26	51	평일	9:00	20:00					유료	부산광역시중구청	부산광역시	중구	129.0315402	35.10547796	26110	051-600-4556	2016-09-19
10933	중앙동 교보생명옆 공영주차장	129.0370915	35.10634602	공영	노상	부산광역시 중구 중앙동4가 88-2	부산광역시 중구 충장대로5번길 12-1	47	평일	9:00	20:00					유료	부산광역시중구청	부산광역시	중구	129.0315402	35.10547796	26110	051-600-4556	2016-09-19
10934	유창빌딩앞 공영주차장	129.0367654	35.10416706	공영	노상	부산광역시 중구 중앙동4가 25-2	부산광역시 중구 중앙대로 72	20	평일	9:00	20:00					유료	부산광역시중구청	부산광역시	중구	129.0315402	35.10547796	26110	051-600-4556	2016-09-19
10935	남항방파제	129.0365837	35.0838427	공영	노상	부산광역시 영도구 남항동3가 141-31번지 인근	부산광역시 영도구 남항서로 52 인근	123	평일+토요일+공휴일	8:00	20:00	8:00	20:00	8:00	20:00	유료	부산광역시 영도구청	부산광역시	영도구	129.0647471	35.07872012	26200	051-419-4522	2016-10-01
10936	초량6동제2공영주차장	129.0361922	35.12202711	공영	노외	부산광역시 동구 초량동 793-7	부산광역시 동구 초량북로28 (초량동)	42	평일+토요일+공휴일	0:00	23:59	0:00	23:59	0:00	23:59	유료	부산광역시 동구청	부산광역시	동구	129.0445861	35.1291866	26170	051-440-4742	2016-09-12
10937	초2-3(주거지)	129.0360959	35.11957033	공영	노외	부산광역시 동구 초량동 906	부산광역시 동구 초량로 59 (초량동)	3	평일+토요일+공휴일	0:00	23:59	0:00	23:59	0:00	23:59	무료	부산광역시 동구청	부산광역시	동구	129.0445861	35.1291866	26170	051-440-4742	2016-09-12
10938	부산데파트뒤 공영주차장	129.0358392	35.1025533	공영	노상	부산광역시 중구 중앙동2가 49-1	부산광역시 중구 해관로 42	81	평일	9:00	20:00					유료	부산광역시중구청	부산광역시	중구	129.0315402	35.10547796	26110	051-600-4556	2016-09-19
10939	남양산역임시공영주차장	129.0355575	35.3413357	공영	노외	경상남도 양산시 중부동 600-7(삼창아파트 앞)		23	평일+토요일+공휴일							무료	경상남도 양산시청	경상남도	양산시	129.0410367	35.40190499	48330	055-392-2882	2016-05-30
10940	부산우체국뒤 공영주차장	129.0355463	35.10629629	공영	노상	부산광역시 중구 중앙동4가 62-2	부산광역시 중구 해관로 82-2	42	평일	9:00	20:00					유료	부산광역시중구청	부산광역시	중구	129.0315402	35.10547796	26110	051-600-4556	2016-09-19
10941	중부동제1공영주차장	129.0354055	35.339818	공영	노외	경상남도 양산시 중부동 605-6(청년회의소 앞)		36	평일+토요일+공휴일							무료	경상남도 양산시청	경상남도	양산시	129.0410367	35.40190499	48330	055-392-2882	2016-05-30
10942	중앙동공영주차장	129.0352469	35.10590119	공영	노외	부산광역시 중구 중앙동4가 52-3	부산광역시 중구 대청로135번길 36	29	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	유료	부산광역시중구청	부산광역시	중구	129.0315402	35.10547796	26110	051-600-4556	2016-09-19
10943	정동진역 공영주차장	129.0351485	37.68931849	공영	노외	강원도 강릉시 강동면 정동진리 259-1	강원도 강릉시 강동면 정동역길 52	150	평일+토요일+공휴일							무료	강원도 강릉시청	강원도	강릉시	128.8322214	37.70920125	42150	033-640-5384	2014-12-31
10944	만덕2동사앞	129.0351196	35.21018636	공영	노외	부산광역시 북구 만덕2동 783-4	부산광역시 북구 덕천로281번길 12 (만덕동)	76	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	유료	부산시설공단	부산광역시	북구	129.0234417	35.22923482	26320	051-860-7701	2016-05-10
10945	토토볼링장앞	129.0351112	35.0901712	공영	노상	부산광역시 영도구 대평동1가 162-1번지 인근	부산광역시 영도구 대평남로 7 인근	24	평일+토요일+공휴일	8:00	20:00	8:00	20:00	8:00	20:00	유료	부산광역시 영도구청	부산광역시	영도구	129.0647471	35.07872012	26200	051-419-4522	2016-10-01
10946	신한은행부산금융센터뒤 공영주차장	129.0350454	35.09938368	공영	노상	부산광역시 중구 광복동1가 2	부산광역시 중구 광복로97번안길 4	13	평일	9:00	20:00					유료	부산광역시중구청	부산광역시	중구	129.0315402	35.10547796	26110	051-600-4556	2016-09-19
10947	철암보건지소옆	129.0348863	37.1142598	공영	노외	강원도 태백시 철암동 349-18	강원도 태백시 철암길 2	74	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	태백시청	강원도	태백시	128.9800625	37.17236519	42190	033-550-2105	2016-10-20
10948	자연사박물관앞	129.0346823	37.0918822	공영	노상	강원도 태백시 동점동 295	강원도 태백시 태백로 2249	5	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	태백시청	강원도	태백시	128.9800625	37.17236519	42190	033-550-2105	2016-10-20
10949	초량2동공영	129.0336895	35.11859783	공영	노외	부산광역시 동구 초량동 865	부산광역시 동구 영초길247번가길 9-6 (초량동	46	평일+토요일+공휴일	0:00	23:59	0:00	23:59	0:00	23:59	유료	부산광역시 동구청	부산광역시	동구	129.0445861	35.1291866	26170	051-440-4742	2016-09-12
10950	철암 삼방교위	129.0335832	37.1132672	공영	노외	강원도 태백시 철암동 351-7	강원도 태백시 삼방길 10	19	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	태백시청	강원도	태백시	128.9800625	37.17236519	42190	033-550-2105	2016-10-20
10951	스카이웨이	129.0332091	35.12239082	공영	노상	부산광역시 동구 초량동 827-246	부산광역시 동구 망양로579번길7-8 (초량동)	58	평일+토요일+공휴일	0:00	23:59	0:00	23:59	0:00	23:59	유료	부산광역시 동구청	부산광역시	동구	129.0445861	35.1291866	26170	051-440-4742	2016-09-12
10952	용두산공영주차장	129.0326841	35.10232149	공영	노외	부산광역시 중구 대청동1가 43-1	부산광역시 중구 대청로116번길 3	293	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	유료	부산광역시중구청	부산광역시	중구	129.0315402	35.10547796	26110	051-600-4556	2016-09-19
10953	자갈치매립지	129.0326738	35.09678484	공영	노외	부산광역시 중구 남포동4가 44-10번지	부산광역시 중구 자갈치해안로 68 (남포동4가)	18	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	유료	부산시설공단	부산광역시	중구	129.0315402	35.10547796	26110	051-231-5223	2016-05-10
10954	영주공영주차장	129.0321498	35.11083393	공영	노외	부산광역시 중구 영주동 462-51	부산광역시 중구 동영로 58	43	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	유료	부산광역시중구청	부산광역시	중구	129.0315402	35.10547796	26110	051-600-4556	2016-09-19
10955	통리 의용소방대앞	129.0321107	37.165825	공영	노상	강원도 태백시 통동 346-104	강원도 태백시 통리길 13	121	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	태백시청	강원도	태백시	128.9800625	37.17236519	42190	033-550-2105	2016-10-20
10956	철암역옆	129.031626	37.1099666	공영	노상	강원도 태백시 철암동 370-1	강원도 태백시 동태백로 389	15	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	태백시청	강원도	태백시	128.9800625	37.17236519	42190	033-550-2105	2016-10-20
10957	동주여고앞 공영주차장	129.0311582	35.10075379	공영	노상	부산광역시 중구 광복동3가 3-1	부산광역시 중구 광복중앙로 18	27	평일+토요일+공휴일	10:00	21:00	10:00	21:00	10:00	21:00	유료	부산광역시중구청	부산광역시	중구	129.0315402	35.10547796	26110	051-600-4556	2016-09-19
10958	가야공원진입로	129.0309599	35.14894819	공영	노상	부산광역시 부산진구 가야2동 501-7번지	부산광역시 부산진구 가야공원로	41	평일+토요일+공휴일	8:00	21:00	8:00	21:00	8:00	21:00	유료	부산광역시 부산진구청	부산광역시	부산진구	129.0430601	35.16524533	26230	051-605-5882	2016-04-01
10959	철암남동교	129.0309032	37.1081642	공영	노외	강원도 태백시 철암동 378-42	강원도 태백시 샛들3길 3-10	23	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	태백시청	강원도	태백시	128.9800625	37.17236519	42190	033-550-2105	2016-10-20
10960	자갈치시장 공영주차장	129.0305818	35.09661444	공영	노상	부산광역시 중구 남포동4가 37-1	부산광역시 중구 자갈치해안로 52	32	평일+토요일+공휴일	10:00	21:00	10:00	21:00	10:00	21:00	유료	부산광역시중구청	부산광역시	중구	129.0315402	35.10547796	26110	051-600-4556	2016-09-19
10961	동원 공영주차장	129.0300961	35.21040049	공영	노외	부산광역시 북구 만덕동 934		63	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	유료	부산북구청	부산광역시	북구	129.0234417	35.22923482	26320	051-309-4502	2015-08-31
10962	동원 공영주차장	129.0300961	35.21040049	공영	노외	부산광역시 북구 만덕동 934		63	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	유료	부산북구청	부산광역시	북구	129.0234417	35.22923482	26320	051-309-4502	2016-09-30
10963	동원 공영주차장	129.0300961	35.21040049	공영	노외	부산광역시 북구 만덕동 934		63	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	유료	부산북구청	부산광역시	북구	129.0234417	35.22923482	26320	051-309-4502	2016-06-07
10964	통리초등학교옆	129.0300591	37.1640578	공영	노상	강원도 태백시 통동 70-3	강원도 태백시 통골길 13	32	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	태백시청	강원도	태백시	128.9800625	37.17236519	42190	033-550-2105	2016-10-20
10965	통리초등학교옆	129.0300366	37.1640581	공영	노상	강원도 태백시 통동 70-3	강원도 태백시 통골길 13	32	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	태백시청	강원도	태백시	128.9800625	37.17236519	42190	033-550-2105	2016-10-20
10966	석산공영화물주차장	129.0297467	35.3276552	공영	노외	경상남도 양산시 동면 석산리 1426 일원(양산장례식장 일원)		129	평일+토요일+공휴일							유료	경상남도 양산시시설관리공단	경상남도	양산시	129.0410367	35.40190499	48330	055-379-8533	2016-05-30
10967	대청공영주차장	129.0296327	35.10750932	공영	노외	부산광역시 중구 대청동4가 2-119	부산광역시 중구 망양로 333	78	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	유료	부산광역시중구청	부산광역시	중구	129.0315402	35.10547796	26110	051-600-4556	2016-09-19
10968	무릉계곡 제3주차장	129.0291991	37.4651541	공영	노외	강원도 동해시 삼화동 859-1	강원도 동해시 무릉로538	150	평일+공휴일	0:00	23:59	0:00	23:59	0:00	0:00	혼합	강원도 동해시시설관리공단	강원도	동해시	129.0555802	37.50669141	42170	033-539-3700	2016-08-22
10969	초6-5(주거지)	129.0286028	35.11904718	공영	노외	부산광역시 동구 초량동 848	부산광역시 동구 망양로533번길 30-8 (초량동)	30	평일+토요일+공휴일	0:00	23:59	0:00	23:59	0:00	23:59	무료	부산광역시 동구청	부산광역시	동구	129.0445861	35.1291866	26170	051-440-4742	2016-09-12
10970	국제시장로1구간 공영주차장	129.0280513	35.10069047	공영	노상	부산광역시 중구 신창동4가 60-3	부산광역시 중구 중구로 32	28	평일+토요일+공휴일	10:00	21:00	10:00	21:00	10:00	21:00	유료	부산광역시중구청	부산광역시	중구	129.0315402	35.10547796	26110	051-600-4556	2016-09-19
10971	만덕3동 공영주차장	129.0280154	35.2111527	공영	노외	부산광역시 북구 만덕동 913-2		15	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	유료	부산북구청	부산광역시	북구	129.0234417	35.22923482	26320	051-309-4502	2016-09-30
10972	만덕3동 공영주차장	129.0280154	35.2111527	공영	노외	부산광역시 북구 만덕동 913-2		15	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	유료	부산북구청	부산광역시	북구	129.0234417	35.22923482	26320	051-309-4502	2016-06-07
10973	만덕3동 공영주차장	129.0280154	35.2111527	공영	노외	부산광역시 북구 만덕동 913-2		15	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	유료	부산북구청	부산광역시	북구	129.0234417	35.22923482	26320	051-309-4502	2015-08-31
10974	보수공영주차장	129.0279998	35.10392475	공영	노외	부산광역시 중구 보수동1가 146-18	부산광역시 중구 중구로75번길 25	34	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	유료	부산광역시중구청	부산광역시	중구	129.0315402	35.10547796	26110	051-600-4556	2016-09-19
10975	중앙공원	129.0278101	35.11308747	공영	노외	부산광역시 서구 동대신동 2가 98번지외		110	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	유료	부산시설공단	부산광역시	중구	129.0315402	35.10547796	26110	051-860-7701	2016-05-10
10976	광복로 부평동구간 공영주차장	129.0274747	35.09955022	공영	노상	부산광역시 중구 부평동1가 36-12	부산광역시 중구 광복로 21-2	19	평일+토요일+공휴일	10:00	21:00	10:00	21:00	10:00	21:00	유료	부산광역시중구청	부산광역시	중구	129.0315402	35.10547796	26110	051-600-4556	2016-09-19
10977	양산역임시공영주차장	129.0273818	35.3401465	공영	노외	경상남도 양산시 중부동 470-1		396	평일+토요일+공휴일							무료	경상남도 양산시청	경상남도	양산시	129.0410367	35.40190499	48330	055-392-2882	2016-05-30
10978	상북배내주차장1	129.027196	35.57834027	공영	노외	울산광역시 울주군 상북면 이천리 144-43	울산광역시 울주군 상북면 이천리 144-43	213	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	울산광역시광역시 울주군청	울산광역시	울주군	129.1868265	35.54669692	31710	052-229-7498	2016-09-12
10979	가야중복도로	129.0264713	35.14969744	공영	노상	부산광역시 부산진구 가야2동 656-32번지	부산광역시 부산진구 냉정로	163	평일+토요일+공휴일	8:00	21:00	8:00	21:00	8:00	21:00	유료	부산광역시 부산진구청	부산광역시	부산진구	129.0430601	35.16524533	26230	051-605-5882	2016-04-01
10980	부평공영주차장	129.0261935	35.10112527	공영	노외	부산광역시 중구 부평동2가 18-2	부산광역시 중구 중구로33번길 32	85	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	유료	부산광역시중구청	부산광역시	중구	129.0315402	35.10547796	26110	051-600-4556	2016-09-19
10981	남부2제3공영	129.025878	35.084965	공영	노상	부산광역시 서구 남부민2동 705		21	평일+토요일+공휴일	7:00	20:00	7:00	20:00	7:00	20:00	유료	부산광역시 서구청	부산광역시	서구	129.0149532	35.10384297	26140	051-240-4512	2015-10-29
10982	7번국도 저탄장 주차장	129.0256535	37.6961482	공영	노외	강원도 강릉시 강동면 정동진리 440-29		598	평일+토요일+공휴일							무료	강원도 강릉시청	강원도	강릉시	128.8322214	37.70920125	42150	033-640-5384	2014-12-31
10983	교동마을공영주차장	129.0252947	35.3437427	공영	노외	경상남도 양산시 교동 252 일원		25	평일+토요일+공휴일							무료	경상남도 양산시청	경상남도	양산시	129.0410367	35.40190499	48330	055-392-2882	2016-05-30
10984	남부1제1공영	129.0252668	35.0917675	공영	노상	부산광역시 서구 남부민동 689-10	부산광역시 서구 충무대로 226 (남부민동)	14	평일+토요일+공휴일	6:00	18:00	6:00	18:00	6:00	18:00	유료	부산광역시 서구청	부산광역시	서구	129.0149532	35.10384297	26140	051-240-4512	2015-10-29
